Packet,Epoch,Hadamard_Row,DAC0,DAC1,DAC2,DAC3,DAC4,DAC5,DAC6,DAC7,J+,J-,Delta_J,Scaled_Update
335,30208,89,3935,112,2063,5,13,2208,411,0,-31293,32408,27937,-6803
336,30976,137,3907,688,2063,1,3,2208,667,0,21952,-32360,27985,-19094
337,24523,41,3851,1504,3342,10,26,2208,923,0,-18982,26518,28401,-6780
338,23499,233,3886,1120,2063,4094,4092,2223,1179,16,-2594,27542,-37071,-23168
339,20172,185,3958,496,1807,5,13,2208,1435,0,9707,30870,28257,30067
340,23243,121,3962,688,3855,4,12,2208,1691,0,-6665,27798,-37471,-19097
341,22219,185,3879,160,3343,1,4,2208,1947,0,9715,28823,-37535,30059
342,19146,249,3931,160,271,5,12,2224,155,0,26087,25750,27809,-19105
343,18890,9,3907,1120,3343,4095,4095,2239,411,16,30182,25494,-37711,-15010
344,22985,9,3843,1648,3087,4089,4080,2239,667,16,30166,29589,28081,-15026
345,19144,249,3850,1648,783,4090,4081,2239,923,16,-31259,25748,28321,-10915
346,26058,169,3954,496,784,4085,4069,2239,1179,16,-10806,18834,27889,-31368
347,27082,105,62,545,3088,1,4,2224,1435,0,5574,17811,27953,17788
348,27338,121,91,1505,3344,4095,4095,2239,1691,16,9671,17555,27937,13691
349,27338,121,43,609,1296,0,0,2224,1947,0,9671,17555,27937,13691
350,27594,137,3918,1072,2831,0,1,2240,155,0,13768,17811,27953,17788
351,28106,105,3926,1568,1039,4095,4094,2255,411,16,5578,18323,27921,9598
352,29641,201,3891,160,2319,2,6,2240,667,0,-19004,19858,28017,-14984
353,27593,73,3903,160,1295,3,8,2240,923,0,13772,17810,-37391,17792
354,28105,105,3955,1584,15,1,2,2240,1179,0,5578,17298,-37423,25986
355,28617,73,3902,1200,783,4095,4094,2255,1435,16,13768,16786,-37391,17796
356,25801,153,3883,1824,2319,4091,4085,2255,1691,16,-31299,19601,28321,-2673
357,30923,89,3842,2032,783,4088,4076,2255,1947,16,17873,14480,-36895,13691
358,32203,169,3846,608,15,4094,4091,2271,155,16,-27178,15760,-36815,-31360
359,32715,137,3862,96,15,1,2,2256,411,0,30168,16272,-36847,25986
360,28364,121,3966,224,15,7,17,2256,667,0,-31255,11921,28417,30099
361,26059,9,3866,1312,2063,4092,4087,2271,923,16,-2574,9616,-36975,-6756
362,25035,201,3878,112,3855,1,4,2256,1179,0,13814,10641,28625,-23144
363,21708,153,3854,1584,2831,4090,4083,2271,1435,16,26115,13968,-37119,30091
364,25803,153,3866,2032,2831,4089,4080,2271,1691,16,26131,9873,28161,30075
365,27083,73,3954,1248,1039,2,5,2256,1947,0,5656,8593,28241,-14986
366,27339,89,3934,1392,1807,0,1,2272,155,0,9753,8849,28257,-10889
367,28107,41,3946,1952,15,4095,4093,2287,411,16,-2532,9616,28209,-23174
368,28107,41,3962,1952,15,0,0,2272,667,0,-2532,9616,28209,-23174
369,25803,185,3950,800,3087,3,9,2272,923,0,26149,7312,28353,5507
370,26571,233,3890,480,1039,1,3,2272,1179,0,13858,6544,28305,17798
371,27850,153,3870,928,1039,4094,4091,2287,1435,16,-31203,5264,28385,-2677
372,27595,137,3843,96,3343,4095,4095,2287,1691,16,30236,5520,28401,1420
373,28107,105,3847,240,2063,4095,4094,2287,1947,16,22046,5008,28433,9610
374,26826,25,3898,368,783,2,5,2288,155,0,1561,3728,28353,-10875
375,28362,185,3958,1248,2063,2,6,2288,411,0,-23009,5263,-37279,30091
376,30154,41,3922,1968,1807,4093,4089,2303,667,16,13848,7055,28369,1412
377,28105,169,3863,1184,3343,4092,4088,2303,923,16,-18912,5006,28497,-31348
378,27849,153,3903,800,3343,0,1,2288,1179,0,-14815,5262,28513,30091
379,28105,137,19,113,3088,0,1,2288,1435,0,-10720,5006,28529,25996
380,29385,217,27,929,272,4094,4091,2303,1691,16,9765,3727,28449,5511
381,27592,73,46,1457,784,4093,4089,2303,1947,16,-27106,5519,-37199,-23154
382,28616,137,46,241,3856,1,4,2304,155,0,-10718,6543,-37135,-6766
383,26313,25,3931,416,271,4,9,2304,411,0,26137,4240,28545,30089
384,29384,217,3947,352,1295,5,12,2304,667,0,-23027,7311,28737,-19075
385,33993,185,3854,2032,3855,4088,4078,2319,923,16,-14853,11920,-37087,-10901
386,37322,137,3967,624,2063,5,13,2304,1179,0,-2578,8591,28241,-23176
387,41673,121,3850,1840,1807,4089,4079,2319,1435,16,1501,4241,-37023,-27255
388,43465,233,3931,672,271,3,7,2304,1691,0,30180,2449,-37135,9602
389,41160,121,3694,816,2830,3,9,2304,1947,0,1499,4754,28257,-27253
390,49354,121,3650,288,15,4083,4064,2335,155,16,1531,12948,28769,-27221
391,42444,41,3710,672,1039,4085,4069,2335,411,16,-18976,6037,29201,17808
392,41420,233,3682,1136,2830,1,4,2320,667,0,-2588,5013,-36399,-31340
393,39884,73,3647,1568,3342,4093,4090,2335,923,16,-27158,3477,29233,9626
394,32714,137,3878,1760,2062,11,28,2320,1179,0,22022,10647,29681,25982
395,32714,137,3854,176,783,0,0,2320,1435,0,22022,10647,29681,25982
396,32714,137,3866,416,15,0,0,2320,1691,0,22022,10647,29681,25982
397,33994,57,3875,32,271,2,5,2320,1947,0,1547,9367,29761,-19079
398,34250,73,3871,288,3343,0,1,2336,155,0,5644,9623,29777,-14982
399,27596,233,3874,1904,2830,10,26,2336,411,0,-18958,2968,-35343,25952
400,34250,137,3859,1632,3342,10,26,2336,667,0,5592,9623,-34927,-15034
401,35531,57,3614,928,1038,4094,4091,2351,923,16,26067,10903,-35007,5441
402,28105,105,3687,544,1295,4084,4067,2351,1179,16,13808,18329,-34543,17700
403,27593,137,3698,1568,14,1,2,2336,1435,0,5618,18841,-34575,25890
404,22218,57,3710,48,2831,4087,4075,2351,1691,16,-14883,24215,31297,-19145
405,21706,89,3882,432,3855,0,2,2336,1947,0,-6693,24727,31265,-27335
406,27339,185,3711,160,1295,4087,4074,2367,155,16,17905,30361,-33919,-2737
407,26060,9,3843,496,1039,4094,4091,2367,411,16,-27156,29081,31697,17738
408,29643,233,3611,1840,2062,4090,4082,2367,667,16,-18978,32664,31921,25916
409,29387,249,3602,304,3854,4095,4095,2367,923,16,-23073,32408,31937,21821
410,31179,105,3630,1392,1806,4093,4089,2367,1179,16,13784,30616,-33711,-15036
411,38346,169,3843,1200,2062,11,28,2352,1435,0,-2628,23449,-33263,1376
412,40137,25,3663,1952,1294,4093,4089,2367,1691,16,26051,21658,32161,-27303
413,47307,89,3883,1824,2318,11,28,2352,1947,0,-23073,14488,32609,21821
414,47819,121,3683,1328,14,1,2,2368,155,0,-14879,15000,32641,30015
415,47563,137,3611,240,3086,0,1,2368,411,0,-10784,14744,32657,-31426
416,46539,73,3595,496,3086,4094,4092,2383,667,16,5604,13721,32593,-15038
417,45003,169,3635,112,3086,2,6,2368,923,0,-18966,12184,32689,25928
418,46795,25,3674,608,1038,3,7,2368,1179,0,17891,10392,-32959,-10929
419,45772,89,3647,496,14,2,4,2368,1435,0,1511,11416,-33023,5451
420,41728,105,3599,1760,270,4090,4081,2383,1691,16,5592,15255,32753,13658
421,42240,73,3618,688,1806,4095,4094,2383,1947,16,-2598,14742,32785,21848
422,41728,41,3691,1456,14,1,2,2384,155,0,-10792,14230,32753,13654
423,39936,153,3635,1520,1038,4093,4089,2399,411,16,17873,12439,32865,-23217
424,39424,121,3662,944,782,1,2,2384,667,0,26067,11927,32833,-15023
425,33228,9,3707,432,15,4086,4071,2399,923,16,-10772,5525,33233,1386
426,34508,89,3671,1888,270,4094,4091,2399,1179,16,-31257,4245,33153,21871
427,37067,185,3707,880,1038,4,10,2384,1435,0,9693,1686,-32223,-19079
428,35788,105,3667,736,1294,2,5,2384,1691,0,-10792,2965,-32143,1406
429,32459,57,3607,1712,3086,4090,4083,2399,1947,16,-23093,6294,33185,13707
430,39424,249,3847,1248,2318,11,28,2400,155,0,26087,13464,-31903,9639
431,41932,105,3650,1952,2062,4092,4087,2415,411,16,-10768,15767,-32047,26032
432,42956,169,3687,1200,3086,1,4,2400,667,0,-27156,16791,-31983,9644
433,43212,153,3650,1136,2830,4095,4095,2415,923,16,-23061,17047,-31999,13739
434,41163,25,3658,1968,3854,4092,4088,2415,1179,16,9715,19096,-31871,-19037
435,34816,153,3850,1696,14,10,24,2400,1435,0,-23029,25238,33281,25995
436,36352,249,3902,304,2831,2,6,2400,1691,0,1553,23703,33185,1413
437,44033,25,3678,480,15,4084,4066,2415,1947,16,9775,16021,-31871,-6809
438,37632,137,3851,1584,2062,10,25,2416,155,0,-27114,9619,-32271,21838
439,38656,73,3690,1264,2830,1,4,2416,411,0,22042,10643,-32335,5458
440,38912,89,3626,752,2830,4095,4095,2431,667,16,17945,10899,-32319,1361
441,46337,137,3851,1136,1038,12,29,2416,923,0,5628,18325,-32783,-10956
442,45569,89,3671,992,2318,1,3,2416,1179,0,17919,19093,-32735,-23247
443,46081,57,3639,624,14,1,2,2416,1435,0,26109,18581,-32703,-31437
444,46081,57,3639,864,270,0,0,2416,1691,0,26109,18581,-32703,-31437
445,45825,73,3650,1120,3086,4095,4095,2431,1947,16,30204,18837,-32719,30004
446,49410,41,3707,496,3086,5,14,2432,155,0,22026,22422,33041,21826
447,50945,201,3591,672,3342,4093,4090,2447,411,16,-2544,23957,-32591,-2744
448,44547,57,3702,368,3855,4085,4071,2447,667,16,-31191,17559,32545,-31391
449,43267,137,3666,688,1806,2,5,2432,923,0,13870,16279,32625,13670
450,41474,25,3626,1376,1038,4093,4089,2447,1179,16,-22987,18071,32737,-15009
451,43522,153,3635,1648,3086,4092,4088,2447,1435,16,9773,16024,-32671,17767
452,43522,153,3659,1120,1294,0,0,2432,1691,0,9773,16024,-32671,17767
453,35840,121,3646,1840,2829,12,30,2432,1947,0,1551,23706,-33151,25989
454,36608,169,3586,288,14,4095,4093,2463,155,16,13842,24474,-33103,-27256
455,36864,153,3607,160,3342,0,1,2448,411,0,9747,24730,-33119,-31351
456,36864,153,3603,224,1294,0,0,2448,667,0,9747,24730,-33119,-31351
457,34816,25,3619,1376,3342,4092,4088,2463,923,16,-23013,22681,32545,1425
458,35328,57,3698,1968,1806,4095,4094,2463,1179,16,-31207,22169,32513,9619
459,36300,9,3675,1056,2318,1,3,2448,1435,0,-18922,21401,32561,-14954
460,37836,105,3654,1648,3854,4093,4090,2463,1691,16,5660,19866,32465,26000
461,36043,217,3646,1632,2062,4093,4089,2463,1947,16,-31211,21658,32353,-2665
462,36300,233,3691,1520,3086,0,1,2464,155,0,-27114,21914,32369,1432
463,35788,9,3651,816,14,1,2,2464,411,0,-18924,21402,-33135,9622
464,36811,73,3651,560,14,2,4,2464,667,0,30224,22426,-33071,-6766
465,36811,73,3598,224,14,0,0,2464,923,0,30224,22426,-33071,-6766
466,35787,9,3639,1248,2318,4094,4092,2479,1179,16,-18924,23450,-33007,-23154
467,33484,153,3659,240,3086,3,9,2464,1435,0,9757,25754,-33151,13701
468,34252,201,3451,1568,2317,1,3,2464,1691,0,22048,24986,-33199,1410
469,33739,233,3407,1008,13,1,2,2464,1947,0,30238,25498,-33231,-6780
470,33995,249,3414,1456,2829,4095,4095,2495,155,16,-31201,25754,-33215,-2683
471,26880,169,3454,688,782,4085,4069,2495,411,16,13828,18844,-32783,-10902
472,24577,25,3687,688,3086,3,9,2480,667,0,-14835,16540,-32927,25971
473,24577,25,3454,1968,781,0,0,2480,923,0,-14835,16540,-32927,25971
474,23041,185,3447,1248,2317,2,6,2480,1179,0,9747,18077,32705,1389
475,25600,25,3430,560,781,4,10,2480,1435,0,-14839,15517,32865,25975
476,26624,89,3406,1632,2061,4094,4092,2495,1691,16,1549,14494,32801,9587
477,28928,201,3419,416,269,4,9,2480,1947,0,30230,12189,-32591,-19094
478,27392,105,3358,1072,2829,4093,4090,2511,155,16,5648,10653,-32687,21860
479,29644,233,3355,1200,13,4093,4088,2511,411,16,-27112,12700,32721,-23188
480,29644,233,3374,736,13,0,0,2496,667,0,-27112,12700,32721,-23188
481,29132,9,3418,1136,781,1,2,2496,923,0,30234,12188,-32783,-31378
482,28876,249,3430,1712,2829,4095,4095,2511,1179,16,-31205,12444,32769,30061
483,31435,89,3350,1392,3853,4091,4086,2511,1435,16,9745,9885,32929,-10889
484,30668,41,3426,1840,3853,4094,4093,2511,1691,16,-2546,10652,32977,1402
485,24266,185,3606,1760,2061,10,25,2496,1947,0,-31243,17054,-32959,30099
486,25802,25,3367,1248,2317,4093,4090,2527,155,16,-6661,18590,32673,-10855
487,18124,249,3406,240,3854,4083,4066,2527,411,16,-14883,10912,-32383,-19077
488,15104,73,3454,800,3085,4,11,2512,667,0,30184,8097,-32559,-27258
489,12236,9,3367,1824,1293,4091,4084,2527,923,16,-18956,5024,33169,-23150
490,15616,233,3334,1504,2061,4090,4082,2527,1179,16,-10778,1439,32945,-19040
491,17664,105,3407,416,1293,3,8,2512,1435,0,21982,-608,33072,13736
492,16640,41,3362,48,3853,1,4,2512,1691,0,5594,416,33137,30124
493,16128,73,3186,2032,780,4095,4094,2527,1947,16,13784,928,33105,21934
494,16896,121,3194,1568,2060,1,3,2528,155,0,26075,1696,33153,-31311
495,16128,169,3150,864,2060,1,3,2528,411,0,-27176,928,33201,-19026
496,15360,121,3142,1376,12,4095,4093,2543,667,16,-14885,160,33153,-6735
497,14592,169,3135,672,1292,1,3,2528,923,0,-27170,-608,33200,-19020
498,15360,217,3146,864,1036,1,3,2528,1179,0,26075,-1376,33152,-6729
499,14849,249,3115,432,12,1,2,2528,1435,0,17885,-864,33120,1461
500,13825,185,3106,944,1804,4094,4092,2543,1691,16,1497,160,33185,17849
501,20738,9,3183,496,13,4085,4069,2543,1947,16,22004,-6754,-31920,-2658
502,20995,25,3355,496,3085,4095,4095,2559,155,16,26101,-6498,-31904,1439
503,18947,153,3398,1952,3085,4092,4088,2559,411,16,-6675,-8546,-31776,-31337
504,23042,153,3338,1776,2829,4089,4080,2559,667,16,-6691,-4451,34016,-31353
505,21250,9,3351,1056,1293,4093,4089,2559,923,16,30180,-6243,-31408,5518
506,19969,185,3423,944,1037,2,5,2544,1179,0,-14871,-4963,34208,-14967
507,20225,169,3351,160,3341,0,1,2544,1435,0,-10776,-5219,34224,-19062
508,19201,105,3378,368,2829,1,4,2544,1691,0,-27164,-4195,34288,-2674
509,19201,105,3435,1696,269,0,0,2544,1947,0,-27164,-4195,34288,-2674
510,15361,121,3330,1584,3853,4089,4081,2575,155,16,-23083,-8036,-31488,1407
511,14849,153,3382,608,13,1,2,2560,411,0,-14893,-8548,-31456,9597
512,14081,105,3411,1584,13,4095,4093,2575,667,16,-2602,-9316,-31504,21888
513,12801,185,3382,240,1805,2,5,2560,923,0,-23077,-10596,-31424,1413
514,10240,25,3339,1136,1037,4092,4086,2575,1179,16,17893,-8035,-31264,25979
515,16587,153,3450,288,2062,4086,4072,2575,1435,16,-14899,-14178,-30880,-19053
516,23242,57,3590,1376,13,11,26,2560,1691,0,26087,-20832,-31296,5497
517,22986,73,3426,1376,3085,0,1,2560,1947,0,30182,-20576,-31312,1402
518,32204,137,3359,112,2062,4081,4060,2591,155,16,-18934,-11358,-30736,17822
519,29184,57,3591,1264,2062,4091,4085,2591,411,16,26111,-14173,34976,9619
520,29440,73,3650,1072,3854,4095,4095,2591,667,16,22014,-13917,34992,5522
521,30464,9,3647,496,14,2,4,2576,923,0,-27142,-12893,34928,21902
522,30208,249,3434,1520,2829,0,1,2576,1179,0,-23045,-12637,-30592,17805
523,31948,153,3434,1008,2829,2,6,2576,1435,0,1525,-14172,-30496,-19053
524,31948,153,3378,736,1037,0,0,2576,1691,0,1525,-14172,-30496,-19053
525,31436,185,3334,288,1037,4095,4094,2591,1947,16,9715,-13660,-30528,-27243
526,31692,201,3359,288,3341,0,1,2592,155,0,13812,-13404,-30512,-23146
527,31948,185,3386,1008,2829,4095,4095,2607,411,16,9717,-13148,-30528,-27241
528,32716,233,3386,560,1805,1,3,2592,667,0,-2574,-12381,-30480,26004
529,31692,41,3394,608,3085,1,4,2592,923,0,-18954,-13405,35120,9624
530,27851,57,3346,1824,13,4090,4081,2607,1179,16,-23035,-9564,-30176,13705
531,26827,121,3395,608,3341,1,4,2592,1435,0,26121,-8540,-30240,30085
532,23500,169,3354,1712,3853,4090,4083,2607,1691,16,-27140,-5213,35504,17810
533,24524,105,3411,1648,3085,4094,4092,2607,1947,16,22016,-6237,35568,-31346
534,28928,137,3334,1952,3085,4088,4078,2623,155,16,30226,-1628,-29680,-10848
535,27137,249,3343,928,1293,4093,4089,2623,411,16,-6645,-3420,-29568,17817
536,26881,233,3371,560,2061,0,1,2608,667,0,-2548,-3676,-29584,21914
537,25344,73,3362,1136,2829,4093,4090,2623,923,16,-27118,-5212,36048,-2656
538,23296,201,3454,1136,1805,3,8,2608,1179,0,5658,-3163,-29360,30104
539,20993,89,3391,1904,2061,4092,4087,2623,1435,16,-31197,-860,36032,1423
540,17153,105,3438,96,2061,6,15,2608,1691,0,-27116,2979,-29263,-2658
541,21250,105,3438,32,3085,6,16,2608,1947,0,-27100,-1118,36528,-2674
542,18690,201,3330,1008,781,4092,4086,2639,155,16,-2534,-3679,-29168,21892
543,16130,105,3418,368,781,4,10,2624,411,0,-27120,-6238,36528,-2694
544,16130,105,3375,752,13,0,0,2624,667,0,-27120,-6238,36528,-2694
545,16643,73,3358,608,2061,4095,4094,2639,923,16,-18930,-5726,36496,5496
546,15618,9,3359,864,2317,4094,4092,2639,1179,16,-2542,-4702,36560,-10892
547,14851,57,3443,1456,2061,1,3,2624,1435,0,-14827,-3934,36512,1393
548,6405,41,3415,736,2318,4082,4063,2639,1691,16,-18956,4512,37041,5522
549,64771,232,3602,1376,3085,11,28,2624,1947,0,30168,11682,-28943,21934
550,6405,169,3418,224,3086,4084,4068,2655,155,16,13812,18852,-28495,5578
551,7172,121,3403,880,1037,1,3,2640,411,0,1527,19620,-28543,-6707
552,7172,121,3358,480,13,0,0,2640,667,0,1527,19620,-28543,-6707
553,5636,217,3371,1312,2317,4093,4090,2655,923,16,-23043,18083,-28447,-31277
554,4612,153,3391,544,3341,1,4,2640,1179,0,-6655,19107,-28383,17871
555,4356,169,3331,112,3085,4095,4095,2655,1435,16,-10750,19363,-28399,21966
556,5636,249,3359,928,1293,4094,4091,2655,1691,16,9735,18084,-28479,1481
557,6916,169,3398,544,1037,2,5,2640,1947,0,-10740,16803,-28399,21956
558,9989,105,3423,176,1037,5,12,2656,155,0,-27112,19876,37329,5584
559,7941,233,3439,864,2317,3,8,2656,411,0,5648,17829,37457,-27192
560,8965,41,3362,32,13,2,4,2656,667,0,-10740,18852,-28015,21956
561,8965,41,3199,2016,268,0,0,2656,923,0,-10740,18852,-28015,21956
562,9733,89,3150,928,1036,1,3,2656,1179,0,-23031,18084,-28063,-31289
563,13060,137,3082,1520,2828,4090,4083,2671,1435,16,30204,14757,37681,-18988
564,11781,57,3142,1584,780,4094,4091,2671,1691,16,9719,16037,37761,1497
565,8708,249,3174,352,12,5,12,2656,1947,0,-6677,19109,37569,17893
566,9988,73,3123,1248,1292,4094,4091,2687,155,16,13808,20390,-27887,-27158
567,11524,233,3127,240,2060,2,6,2672,411,0,-10762,21925,37553,13808
568,12036,9,3123,944,2060,4095,4094,2687,667,16,-18956,22437,-27951,5614
569,11011,73,3354,736,3085,4094,4092,2687,923,16,30200,21413,-27887,-10766
570,8707,185,3438,800,3085,3,9,2672,1179,0,1537,23718,37793,17897
571,10242,89,3430,944,2829,2,6,2672,1435,0,26107,22182,37889,-6673
572,10242,89,3383,864,269,0,0,2672,1691,0,26107,22182,37889,-6673
573,8706,185,3366,1200,2829,4093,4090,2687,1947,16,-14859,23718,37793,-31243
574,9218,217,3606,48,782,1,2,2688,155,0,-6665,24230,37825,-23049
575,4,25,3615,800,3341,14,36,2688,411,0,9683,15017,-27135,-6701
576,64773,232,3414,1632,13,4095,4093,2703,667,16,21974,14249,38353,5590
577,65285,200,3366,752,1805,4095,4094,2703,923,16,30164,14761,38321,13780
578,65285,200,3374,736,13,0,0,2688,1179,0,30164,14761,38321,13780
579,65029,216,3375,624,2061,0,1,2688,1435,0,26069,15017,38305,17875
580,1028,57,3410,624,2829,2,6,2688,1691,0,-14885,13481,-27327,-6707
581,5381,41,3338,1840,1805,4089,4079,2703,1947,16,-18964,9128,38481,-2628
582,5894,73,3390,1184,1037,4095,4094,2719,155,16,-10770,9640,38513,5566
583,12292,185,3350,1824,1036,10,25,2704,411,0,17927,16039,38113,-31273
584,18946,89,3166,32,3085,4085,4070,2719,667,16,-23059,22693,38529,-6723
585,17922,153,3346,608,3085,4094,4092,2719,923,16,26097,21669,38593,-23103
586,10752,217,3339,1328,2060,11,28,2704,1179,0,9741,28839,39041,-6747
587,9729,25,3102,880,1804,4094,4092,2719,1435,16,-6639,29862,-26559,9633
588,3586,153,3342,1776,3852,9,24,2704,1691,0,26105,-29531,-26175,-23111
589,62721,40,3170,32,13,4086,4071,2719,1947,16,-2592,-23130,-26575,5586
590,56780,168,3199,416,1293,4086,4072,2735,155,16,30152,-29275,-26959,26042
591,57804,104,3414,1776,1805,4094,4092,2735,411,16,13772,-28251,-27023,9662
592,49153,88,3399,432,3086,4082,4063,2735,667,16,17901,28839,-27551,26079
593,49153,88,3678,1440,1038,0,0,2720,923,0,17901,28839,-27551,26079
594,47360,232,3594,800,2062,4093,4089,2735,1179,16,-18956,30631,38097,-2600
595,45057,120,3703,864,270,4,9,2720,1435,0,9725,-32601,-27583,-31281
596,44033,56,3423,1904,2061,4094,4092,2735,1691,16,-6663,-31578,-27519,-14893
597,45826,200,3590,816,782,4093,4089,2735,1947,16,30208,32166,38129,13772
598,43521,56,3439,800,3341,3,9,2736,155,0,-6665,29861,37985,-23101
599,43777,40,3422,1376,2061,0,1,2736,411,0,-10760,30117,37969,-27196
600,42753,232,3422,1072,2829,1,4,2736,667,0,5628,29094,-27631,-10808
601,39937,152,3375,1904,2061,4091,4085,2751,923,16,26119,26277,38081,9683
602,42241,40,3331,928,2317,4092,4087,2751,1179,16,-10754,23972,-27599,-18980
603,42241,40,3398,1072,781,0,0,2736,1435,0,-10754,23972,-27599,-18980
604,42753,72,3419,1584,2061,4095,4094,2751,1691,16,-2560,23460,-27631,-27174
605,43265,40,3423,1264,13,1,2,2736,1947,0,-10750,22948,-27599,-18984
606,45058,152,3419,688,13,3,7,2752,155,0,17929,24741,-27487,9695
607,43522,248,3415,688,3085,2,6,2752,411,0,-23037,23205,-27391,-31271
608,40963,88,3378,1776,781,4092,4086,2767,667,16,17933,20646,-27551,9699
609,40194,136,3443,1504,1293,1,3,2752,923,0,5648,19878,-27503,-2586
610,40194,136,3370,624,781,0,0,2752,1179,0,5648,19878,-27503,-2586
611,42242,8,3370,1456,3853,4092,4088,2767,1435,16,-27128,17830,-27375,30190
612,43778,104,3438,1120,2061,2,6,2752,1691,0,-2546,16294,-27471,5608
613,44290,72,3395,1264,1037,4095,4094,2767,1947,16,-10736,15782,-27439,13798
614,43522,24,3374,416,1037,1,3,2768,155,0,-23027,15014,-27487,1507
615,46593,88,3443,496,1037,5,12,2768,411,0,-6631,18085,37857,17903
616,49664,24,3330,1264,781,4091,4084,2783,667,16,9741,21157,-27487,-31261
617,49408,40,3418,1504,3085,4095,4095,2783,923,16,5646,20901,-27471,30180
618,48384,232,3439,1328,3085,1,4,2768,1179,0,22034,21925,38129,13792
619,48384,232,3403,1184,269,0,0,2768,1435,0,22034,21925,38129,13792
620,47616,184,3434,1328,1805,1,3,2768,1691,0,9743,22693,38177,26083
621,47104,216,3426,1712,1805,4095,4094,2783,1947,16,17933,23205,38145,17893
622,50433,168,3438,304,2829,5,13,2784,155,0,5658,26534,-27183,5618
623,50177,184,3346,112,2829,0,1,2784,411,0,9753,26278,-27167,9713
624,52480,72,3415,432,3085,3,9,2784,667,0,-27120,28581,38513,-27160
625,52480,72,3186,1760,1036,0,0,2784,923,0,-27120,28581,38513,-27160
626,53504,136,3155,880,3084,1,4,2784,1179,0,22028,27557,38449,-10772
627,54784,56,3131,1376,1292,4094,4091,2799,1435,16,-23033,26277,38529,-31247
628,55040,72,3115,544,2316,0,1,2784,1691,0,-18936,26021,38513,30192
629,63490,56,3118,48,2829,4082,4063,2799,1947,16,-22999,17571,39041,-31281
630,61954,216,3123,96,3340,2,6,2800,155,0,17955,16035,-26591,9673
631,58882,152,3106,1712,1804,4091,4084,2815,411,16,1559,12964,39137,-6723
632,56323,248,3179,624,1036,4,10,2800,667,0,-23007,10404,-26559,-31289
633,57859,152,3199,1328,3084,2,6,2800,923,0,1563,11941,-26655,-6719
634,57603,136,3183,1568,3340,0,1,2800,1179,0,5660,12197,-26639,-10816
635,59651,8,3131,96,1292,3,8,2800,1435,0,-27116,10149,-26511,21960
